package,version,riskLevel,riskScore,toolCount,hasPostInstall,typosquatRisk,scannedAt
@bmapio/mcp-client-docs,1.0.0,CLEAN,0,0,false,false,2026-05-11T17:52:44.539Z
@13w/local-rag,2.0.0,CLEAN,0,2,false,false,2026-05-11T18:16:50.703Z
@adoptai/mcp,1.1.2,LOW,10,0,false,false,2026-05-11T18:16:51.605Z
@agentuniversity/implant,0.2.0,HIGH,65,12,false,false,2026-05-11T18:16:52.750Z
@andreasstudents/souq-mcp,2.0.2,CLEAN,0,0,false,false,2026-05-11T18:16:53.840Z
@askthew/mcp-plugin,0.4.15,LOW,10,0,false,false,2026-05-11T18:16:54.467Z
@aspect-mark/agent-pipeline,2.2.0,LOW,10,0,false,false,2026-05-11T18:16:55.743Z
@aws/nx-plugin-mcp,0.112.0,CLEAN,0,0,false,false,2026-05-11T18:16:56.568Z
@babel/helper-create-class-features-plugin,7.29.3,CLEAN,0,0,false,false,2026-05-11T18:16:57.108Z
@babel/helper-create-regexp-features-plugin,7.28.5,CLEAN,0,0,false,false,2026-05-11T18:16:57.562Z
@babel/helper-plugin-utils,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:16:58.037Z
@babel/plugin-bugfix-firefox-class-in-computed-class-key,7.28.5,CLEAN,0,0,false,false,2026-05-11T18:16:58.495Z
@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.27.1,CLEAN,0,0,false,false,2026-05-11T18:16:58.936Z
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.27.1,CLEAN,0,0,false,false,2026-05-11T18:16:59.375Z
@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:16:59.816Z
@babel/plugin-syntax-async-generators,7.8.4,CLEAN,0,0,false,false,2026-05-11T18:17:00.266Z
@babel/plugin-syntax-bigint,7.8.3,CLEAN,0,0,false,false,2026-05-11T18:17:00.751Z
@babel/plugin-syntax-class-properties,7.12.13,CLEAN,0,0,false,false,2026-05-11T18:17:01.201Z
@babel/plugin-syntax-class-static-block,7.14.5,CLEAN,0,0,false,false,2026-05-11T18:17:01.686Z
@babel/plugin-syntax-import-assertions,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:02.171Z
@babel/plugin-syntax-import-attributes,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:02.646Z
@babel/plugin-syntax-import-meta,7.10.4,CLEAN,0,0,false,false,2026-05-11T18:17:03.094Z
@babel/plugin-syntax-json-strings,7.8.3,CLEAN,0,0,false,false,2026-05-11T18:17:03.560Z
@babel/plugin-syntax-jsx,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:04.011Z
@babel/plugin-syntax-logical-assignment-operators,7.10.4,CLEAN,0,0,false,false,2026-05-11T18:17:04.476Z
@babel/plugin-syntax-nullish-coalescing-operator,7.8.3,CLEAN,0,0,false,false,2026-05-11T18:17:04.921Z
@babel/plugin-syntax-numeric-separator,7.10.4,CLEAN,0,0,false,false,2026-05-11T18:17:05.364Z
@babel/plugin-syntax-object-rest-spread,7.8.3,CLEAN,0,0,false,false,2026-05-11T18:17:05.821Z
@babel/plugin-syntax-optional-catch-binding,7.8.3,CLEAN,0,0,false,false,2026-05-11T18:17:06.269Z
@babel/plugin-syntax-optional-chaining,7.8.3,CLEAN,0,0,false,false,2026-05-11T18:17:06.714Z
@babel/plugin-syntax-private-property-in-object,7.14.5,CLEAN,0,0,false,false,2026-05-11T18:17:07.151Z
@babel/plugin-syntax-top-level-await,7.14.5,CLEAN,0,0,false,false,2026-05-11T18:17:07.611Z
@babel/plugin-syntax-typescript,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:08.064Z
@babel/plugin-syntax-unicode-sets-regex,7.18.6,CLEAN,0,0,false,false,2026-05-11T18:17:08.510Z
@babel/plugin-transform-arrow-functions,7.27.1,CLEAN,0,0,false,false,2026-05-11T18:17:08.994Z
@babel/plugin-transform-async-generator-functions,7.29.0,CLEAN,0,0,false,false,2026-05-11T18:17:09.458Z
@babel/plugin-transform-async-to-generator,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:09.919Z
@babel/plugin-transform-block-scoped-functions,7.27.1,CLEAN,0,0,false,false,2026-05-11T18:17:10.376Z
@babel/plugin-transform-block-scoping,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:10.850Z
@babel/plugin-transform-class-properties,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:11.308Z
@babel/plugin-transform-class-static-block,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:11.760Z
@babel/plugin-transform-classes,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:12.243Z
@babel/plugin-transform-computed-properties,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:12.721Z
@babel/plugin-transform-destructuring,7.28.5,CLEAN,0,0,false,false,2026-05-11T18:17:13.203Z
@babel/plugin-transform-dotall-regex,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:13.659Z
@babel/plugin-transform-duplicate-keys,7.27.1,CLEAN,0,0,false,false,2026-05-11T18:17:14.119Z
@babel/plugin-transform-duplicate-named-capturing-groups-regex,7.29.0,CLEAN,0,0,false,false,2026-05-11T18:17:14.564Z
@babel/plugin-transform-dynamic-import,7.27.1,CLEAN,0,0,false,false,2026-05-11T18:17:15.020Z
@babel/plugin-transform-exponentiation-operator,7.28.6,CLEAN,0,0,false,false,2026-05-11T18:17:15.492Z
@babel/plugin-transform-export-namespace-from,7.27.1,CLEAN,0,0,false,false,2026-05-11T18:17:15.935Z
@babel/plugin-transform-for-of,7.27.1,CLEAN,0,0,false,false,2026-05-11T18:17:16.393Z
@1percentsync/flashlight,0.6.7,CLEAN,0,0,false,false,2026-05-12T04:01:57.685Z
@aipulsegeorgia/mcp-server,0.2.7,CLEAN,0,0,false,false,2026-05-12T04:01:58.602Z
@ajhochy/rhythm-mcp-server,0.5.0,CLEAN,0,0,false,false,2026-05-12T04:01:59.326Z
@aria51/mcp,0.1.4,CLEAN,0,0,false,false,2026-05-12T04:02:00.513Z
@askexenow/exe-create-mcp,0.3.5,CRITICAL,100,86,false,false,2026-05-12T04:02:01.980Z
@framesnap/mcp-server,0.1.1,CLEAN,0,4,false,false,2026-05-12T04:02:02.947Z
@fre4x/exa,1.0.65,CLEAN,0,0,false,false,2026-05-12T04:02:03.955Z
@g99/lightrag-mcp-server,1.1.0,MEDIUM,25,30,false,false,2026-05-12T04:02:04.950Z
@hz-abyssal-heart/a2amarket-mcp-server,0.4.0,CRITICAL,100,102,false,false,2026-05-12T04:02:06.394Z
@jacobcxdev/gemini-mcp-tool,1.2.5,LOW,5,18,false,false,2026-05-12T04:02:07.402Z
@jarib/pxweb-mcp,2.0.0,CLEAN,0,0,false,false,2026-05-12T04:02:08.379Z
@johnymontana/neo4j-mcp,0.0.2,LOW,10,0,false,false,2026-05-12T04:02:09.267Z
@just-jelly/mcp-server,2.2.6,LOW,5,0,false,false,2026-05-12T04:02:10.418Z
@kage-core/kage-graph-mcp,1.1.24,CRITICAL,100,82,false,false,2026-05-12T04:02:11.865Z
@leadloadz/mcp-server,1.1.0,CRITICAL,100,6,false,false,2026-05-12T04:02:12.914Z
@lerianstudio/lerian-mcp-server,3.6.0,HIGH,40,106,false,false,2026-05-12T04:02:14.277Z
@linkforty/mcp-server,0.2.0,CRITICAL,80,40,false,false,2026-05-12T04:02:15.394Z
@lumenflow/mcp,5.7.12,MEDIUM,25,82,false,false,2026-05-12T04:02:16.701Z
@metorial/mcp-session,2.1.1,CLEAN,0,0,false,false,2026-05-12T04:02:17.697Z
@miaoduo/miaoduo-mcp-server,0.0.19,CLEAN,0,0,false,false,2026-05-12T04:02:18.611Z
@michaelhutchinson/strava-mcp-server,1.2.1,LOW,10,0,false,false,2026-05-12T04:02:19.672Z
@microsoft/agentos-mcp-server,3.5.0,CRITICAL,76,238,false,false,2026-05-12T04:02:21.503Z
@microsoft/clarity-mcp-server,2.0.1,CLEAN,0,0,false,false,2026-05-12T04:02:22.257Z
@microsoft/dataverse,1.0.28,CLEAN,0,0,false,false,2026-05-12T04:02:25.861Z
@microsoft/fabric-mcp,1.0.0,MEDIUM,21.666666666666668,0,true,false,2026-05-12T04:02:26.773Z
@microsoft/github-copilot-app-modernization-mcp-server,1.17.0,CLEAN,0,0,false,false,2026-05-12T04:02:28.168Z
@microsoft/m365agentstoolkit-mcp,0.2.2-beta.2026031007.0,CLEAN,0,0,false,false,2026-05-12T04:02:28.926Z
@microsoft/powerbi-modeling-mcp,0.5.0-beta.6,CLEAN,0,0,false,false,2026-05-12T04:02:29.715Z
@microsoft/powerbi-modeling-mcp-darwin-arm64,0.5.0-beta.6,CLEAN,0,0,false,false,2026-05-12T04:02:31.627Z
@microsoft/powerbi-modeling-mcp-linux-x64,0.5.0-beta.6,CLEAN,0,0,false,false,2026-05-12T04:02:33.466Z
@microsoft/powerbi-modeling-mcp-win32-x64,0.5.0-beta.6,CLEAN,0,0,false,false,2026-05-12T04:02:35.270Z
@microsoft/workiq,0.4.1,CLEAN,0,0,false,false,2026-05-12T04:02:38.541Z
@midscene/android-mcp,1.7.10,LOW,5,0,false,false,2026-05-12T04:02:39.977Z
@midscene/computer-mcp,1.7.10,MEDIUM,30,0,false,false,2026-05-12T04:02:41.092Z
@midscene/harmony-mcp,1.7.10,CRITICAL,100,1,false,false,2026-05-12T04:02:42.478Z
@midscene/ios-mcp,1.7.10,CLEAN,0,0,false,false,2026-05-12T04:02:43.783Z
@midscene/mcp,1.7.10,CRITICAL,100,1,false,false,2026-05-12T04:02:45.216Z
@midscene/web-bridge-mcp,1.7.10,CLEAN,0,0,false,false,2026-05-12T04:02:46.299Z
@mieubrisse/notion-mcp-server,2.1.2,CLEAN,0,0,false,false,2026-05-12T04:02:47.263Z
@milaboratories/pl-mcp-server,11.0.0,CLEAN,0,0,false,false,2026-05-12T04:02:48.263Z
@mindstone-engineering/mcp-server-elevenlabs,0.2.1,LOW,5,0,false,false,2026-05-12T04:02:49.270Z
@mindstone-engineering/mcp-server-fathom,0.2.2,CLEAN,0,0,false,false,2026-05-12T04:02:50.296Z
@mindstone-engineering/mcp-server-freshdesk,0.2.1,CLEAN,0,0,false,false,2026-05-12T04:02:51.261Z
@mindstone-engineering/mcp-server-gamma,0.3.1,CLEAN,0,0,false,false,2026-05-12T04:02:52.292Z
@mindstone-engineering/mcp-server-humaans,0.2.1,CLEAN,0,0,false,false,2026-05-12T04:02:53.243Z
@mindstone-engineering/mcp-server-kling,0.3.1,CLEAN,0,0,false,false,2026-05-12T04:02:54.274Z
@mindstone-engineering/mcp-server-mixmax,0.2.1,CLEAN,0,0,false,false,2026-05-12T04:02:55.429Z
@mindstone-engineering/mcp-server-nano-banana,0.3.1,CLEAN,0,0,false,false,2026-05-12T04:02:56.486Z
@mindstone-engineering/mcp-server-napkin,0.3.1,CLEAN,0,0,false,false,2026-05-12T04:02:57.640Z
@mindstone-engineering/mcp-server-pandadoc,0.2.1,CLEAN,0,0,false,false,2026-05-12T04:02:58.731Z
@0xshariq/email-mcp-server,2.0.1,CRITICAL,100,76,true,false,2026-05-13T04:00:31.395Z
@agiflowai/architect-mcp,1.1.0,CLEAN,0,2,false,false,2026-05-13T04:00:32.260Z
@agimon-ai/workflow-mcp,0.1.9,CRITICAL,80,0,false,false,2026-05-13T04:00:33.205Z
@arguslog/mcp-server,2.1.0,CRITICAL,100,38,false,false,2026-05-13T04:00:34.157Z
@chainframe/noatery-mcp-server,0.1.2,CLEAN,0,0,false,false,2026-05-13T04:00:35.012Z
@digitalintermediate/flapi-mcp-server,1.0.30,CLEAN,0,0,false,false,2026-05-13T04:00:35.906Z
@doquflow/server,1.5.1,HIGH,45,30,false,false,2026-05-13T04:00:36.928Z
@flakeytesting/mcp-server,0.8.3,CLEAN,0,0,false,false,2026-05-13T04:00:37.829Z
@gempack/squad-mcp,0.13.1,LOW,5,11,false,false,2026-05-13T04:00:38.874Z
@gscdump/cli,0.11.5,CRITICAL,100,146,false,false,2026-05-13T04:00:40.337Z
@honua/mcp-server,0.0.6-alpha.0,CLEAN,0,0,false,false,2026-05-13T04:00:41.184Z
@iamjameslennon/ddb-mcp,2.7.1,MEDIUM,15,30,false,false,2026-05-13T04:00:42.305Z
@itsconvo/mcp-server,1.0.3,CLEAN,0,0,false,false,2026-05-13T04:00:43.288Z
@jackywinter/cobbler-mcp,0.0.5,CRITICAL,70,7,false,false,2026-05-13T04:00:44.225Z
@jayarrowz/mcp-figma,0.6.9,CRITICAL,100,62,false,false,2026-05-13T04:00:45.239Z
@jhizzard/mnestra,0.4.9,LOW,10,0,false,false,2026-05-13T04:00:46.147Z
@jhomen368/overseerr-mcp,2.1.2,LOW,5,12,false,false,2026-05-13T04:00:47.119Z
@juvantlabs/m365-graph-mcp-server,0.1.3,HIGH,45,20,false,false,2026-05-13T04:00:48.087Z
@komexa/kickoff-mcp,0.4.2,CRITICAL,100,22,false,false,2026-05-13T04:00:49.214Z
@lemmaoracle/mcp,0.0.8,CLEAN,0,0,false,false,2026-05-13T04:00:50.225Z
@mastra/github,1.2.12,CLEAN,0,0,false,false,2026-05-13T04:00:51.716Z
@melaodoidao/datagov-mcp-server,0.1.1,CLEAN,0,10,false,false,2026-05-13T04:00:52.624Z
@mergeguide/mcp-server,2.0.0,HIGH,60,0,false,false,2026-05-13T04:00:55.122Z
@mesheshq/mcp-server,1.0.10,CLEAN,0,0,false,false,2026-05-13T04:00:55.970Z
@mgsoftwarebv/mcp-server-bridge,3.0.0,MEDIUM,25,44,false,false,2026-05-13T04:00:57.006Z
@miguelarios/cal-mcp,0.10.0,CLEAN,0,22,false,false,2026-05-13T04:00:57.966Z
@mimdb/mcp,0.1.6,LOW,10,0,false,false,2026-05-13T04:00:58.840Z
@mindstone-engineering/mcp-server-servicenow,0.2.1,LOW,5,0,false,false,2026-05-13T04:00:59.710Z
@mindstone-engineering/mcp-server-workday,0.2.1,CLEAN,0,0,false,false,2026-05-13T04:01:00.692Z
@mindstone-engineering/mcp-server-zendesk,0.3.1,CLEAN,0,0,false,false,2026-05-13T04:01:01.533Z
@mintlify/mcp,1.1.216,LOW,10,0,false,false,2026-05-13T04:01:02.047Z
@mirrai/mcp-server,0.10.1,CRITICAL,100,106,false,false,2026-05-13T04:01:03.468Z
@mneme-ai/mcp,0.33.0,CLEAN,0,14,false,false,2026-05-13T04:01:04.542Z
@mnemoscope/mcp-server,0.2.0,CLEAN,0,8,false,false,2026-05-13T04:01:05.451Z
@mobilenext/mobile-mcp,0.0.54,LOW,10,0,false,false,2026-05-13T04:01:06.027Z
@model-graph-tools/mcp-server,0.10.5,CLEAN,0,0,false,false,2026-05-13T04:01:06.925Z
@modelcontextprotocol/ext-apps,1.7.1,MEDIUM,33.333333333333336,0,false,false,2026-05-13T04:01:07.999Z
@modelcontextprotocol/server-everything,2026.1.26,CLEAN,0,0,false,false,2026-05-13T04:01:08.511Z
@modelcontextprotocol/server-filesystem,2026.1.14,CLEAN,0,0,false,false,2026-05-13T04:01:08.997Z
@modelcontextprotocol/server-memory,2026.1.26,CLEAN,0,0,false,false,2026-05-13T04:01:09.505Z
@modelcontextprotocol/server-pdf,1.7.1,CLEAN,0,0,false,false,2026-05-13T04:01:10.160Z
@modelcontextprotocol/server-sequential-thinking,2025.12.18,CLEAN,0,0,false,false,2026-05-13T04:01:10.620Z
@modesty/fluent-mcp,0.1.4,CRITICAL,100,2,false,false,2026-05-13T04:01:11.897Z
@mokei/context-server,0.6.1,CLEAN,0,0,false,false,2026-05-13T04:01:13.094Z
@mokei/mcp-fetch,0.6.1,CLEAN,0,0,false,false,2026-05-13T04:01:13.823Z
@mokei/mcp-sqlite,0.6.1,CLEAN,0,0,false,false,2026-05-13T04:01:14.445Z
@mokemokechicken/yfinance-mcp-server,1.2.0,CLEAN,0,0,false,false,2026-05-13T04:01:15.173Z
@mondaydotcomorg/atp-mcp-adapter,0.25.0,CLEAN,0,0,false,false,2026-05-13T04:01:16.018Z
@mondaydotcomorg/monday-api-mcp,3.1.2,CLEAN,0,0,false,false,2026-05-13T04:01:16.676Z
@moneyforward_i/admina-mcp-server,1.0.5,CRITICAL,100,62,false,false,2026-05-13T04:01:17.817Z
@agensai/cli,0.2.14,MEDIUM,15,0,false,false,2026-05-14T03:59:51.756Z
@ai.to.design/figma-connector,1.0.3,CRITICAL,100,72,false,false,2026-05-14T03:59:53.423Z
@alisaitteke/photoshop-mcp,1.1.2,CRITICAL,100,46,false,false,2026-05-14T03:59:54.596Z
@arinova-ai/mcp-server,0.0.19-staging.1,CLEAN,0,4,false,false,2026-05-14T03:59:55.633Z
@auto-nomos/mcp-server,0.0.13,CLEAN,0,0,false,false,2026-05-14T03:59:56.578Z
@automattic/mcp-context-a8c,0.2.0,CLEAN,0,0,false,false,2026-05-14T03:59:57.431Z
@brighty-app/mcp-server,0.0.1,MEDIUM,25,24,false,false,2026-05-14T03:59:58.621Z
@canvas-mcp/server,0.1.9,CLEAN,0,0,false,false,2026-05-14T03:59:59.588Z
@catapulta/mcp-server,0.7.4,CLEAN,0,0,false,false,2026-05-14T04:00:00.601Z
@cyber-agents/mcp-server,2.0.6,CLEAN,0,0,false,false,2026-05-14T04:00:01.711Z
@deepsql/mcp,0.13.4,CRITICAL,85,10,false,false,2026-05-14T04:00:02.725Z
@elchika-inc/ts-review-graph-mcp-server,0.3.5,CLEAN,0,14,false,false,2026-05-14T04:00:03.880Z
@filepad/mcp-server,0.1.7,HIGH,55,58,false,false,2026-05-14T04:00:05.105Z
@floomhq/floom-mcp-sync,1.0.45,LOW,5,10,false,false,2026-05-14T04:00:06.241Z
@garuhq/mcp,0.8.1,CLEAN,0,0,false,false,2026-05-14T04:00:07.318Z
@gurulu/mcp-server,0.1.1,CRITICAL,100,80,false,false,2026-05-14T04:00:08.677Z
@instablog/mcp-server,1.0.3,LOW,5,0,false,false,2026-05-14T04:00:09.700Z
@jakobjoachim/gitlab-mr-mcp-client,1.0.3,LOW,10,0,false,false,2026-05-14T04:00:10.749Z
@jclvsh/dropspace,2.3.1,CLEAN,0,0,false,false,2026-05-14T04:00:11.780Z
@jseek/mcp-server,0.1.2,MEDIUM,30,2,false,false,2026-05-14T04:00:12.844Z
@junis/ghost-mcp,0.4.0,CLEAN,0,0,false,false,2026-05-14T04:00:13.784Z
@lanyuey/dbsql-mcp,1.1.0,CRITICAL,100,16,false,false,2026-05-14T04:00:14.900Z
@leadshark/mcp-server,1.4.0,CLEAN,0,0,false,false,2026-05-14T04:00:15.856Z
@lemmilink/mcp-server,1.3.6,LOW,5,0,false,false,2026-05-14T04:00:16.780Z
@lens360/mcp-server,0.4.0,LOW,10,0,false,false,2026-05-14T04:00:17.666Z
@mailerlite/canny-mcp-server,2.0.0,HIGH,40,20,false,false,2026-05-14T04:00:18.835Z
@mcp-layer/attach,1.1.2,CLEAN,0,0,false,false,2026-05-14T04:00:19.907Z
@mia-platform/console-mcp-server,1.2.2,CLEAN,0,11,false,false,2026-05-14T04:00:21.002Z
@microsoft/learn-cli,0.1.0,CLEAN,0,0,false,false,2026-05-14T04:00:21.976Z
@mindstone-engineering/mcp-server-apple-shortcuts,0.1.1,CLEAN,0,0,false,false,2026-05-14T04:00:23.007Z
@mindstone-engineering/mcp-server-office,0.1.3,MEDIUM,15,0,false,false,2026-05-14T04:00:24.130Z
@missionsquad/mcp-github,0.11.0,CRITICAL,100,148,false,false,2026-05-14T04:00:25.729Z
@mister-good-deal/host-mcp-jenkins,0.2.3,CLEAN,0,0,false,false,2026-05-14T04:00:26.690Z
@mkusaka/mcp-server-linear,1.0.15,CLEAN,0,0,false,false,2026-05-14T04:00:27.743Z
@mmnto/mcp,1.37.0,CLEAN,0,0,false,false,2026-05-14T04:00:28.637Z
@moleculer/mcp-server,0.2.0,CLEAN,0,0,false,false,2026-05-14T04:00:29.719Z
@monocle.sh/instrumentation-mcp,1.0.1,CLEAN,0,0,false,false,2026-05-14T04:00:30.726Z
@monsoft/mcp-gmail,0.4.0,CLEAN,0,0,false,false,2026-05-14T04:00:31.501Z
@moralisweb3/api-mcp-server,1.8.2,HIGH,60,0,false,false,2026-05-14T04:00:32.590Z
@morphdsl/mcp,0.1.9,CLEAN,0,0,false,false,2026-05-14T04:00:33.563Z
@mosaicxr-ai/mcp-server,1.0.0-beta.6,MEDIUM,15,16,true,false,2026-05-14T04:00:34.666Z
@motiffcom/motiff-mcp-server,0.0.19,CLEAN,0,0,false,false,2026-05-14T04:00:35.474Z
@movp/mcp-server,0.1.16,CLEAN,0,3,false,false,2026-05-14T04:00:36.569Z
@mrsknetwork/ytmcp,1.0.10,CLEAN,0,0,false,false,2026-05-14T04:00:37.492Z
@mseep/linear-mcp,78.0.1,CLEAN,0,14,false,false,2026-05-14T04:00:38.325Z
@mtop-devtools/mcp-server,1.31.5,CRITICAL,80,50,false,false,2026-05-14T04:00:39.569Z
@mui/mcp,0.1.0,CLEAN,0,0,false,false,2026-05-14T04:00:40.313Z
@mulesoft/mcp-server,1.2.0,CLEAN,0,0,false,false,2026-05-14T04:00:41.277Z
@mushi-mushi/mcp,0.4.0,CLEAN,0,0,false,false,2026-05-14T04:00:42.339Z
@myapihq/mcp,1.0.41,CLEAN,0,0,false,false,2026-05-14T04:00:43.546Z
@airo-js/cartridge-kit,0.6.0,CLEAN,0,0,false,false,2026-05-15T04:03:51.858Z
@applyra/mcp-server,1.1.0,CLEAN,0,0,false,false,2026-05-15T04:03:52.567Z
@bunli/plugin-mcp,0.2.5,CLEAN,0,0,false,false,2026-05-15T04:03:53.064Z
@burnishdev/components,0.4.1,CLEAN,0,0,false,false,2026-05-15T04:03:53.958Z
@chorus-aidlc/chorus-openclaw-plugin,0.4.0,CLEAN,0,0,false,false,2026-05-15T04:03:54.841Z
@chrbailey/promptspeak-mcp-server,0.4.2,HIGH,50,0,false,false,2026-05-15T04:03:55.719Z
@cmann50/mcp-chrome-google-search,1.0.6,LOW,10,0,false,false,2026-05-15T04:03:56.463Z
@costate-ai/mcp,0.1.5,CLEAN,0,0,false,false,2026-05-15T04:03:57.368Z
@crush-protocol/mcp-contracts,0.1.9,CLEAN,0,0,false,false,2026-05-15T04:03:58.182Z
@cryptflare/mcp-client,0.2.2,CLEAN,0,0,false,false,2026-05-15T04:03:59.006Z
@daanvanhulsen/granola-mcp,1.0.5,CLEAN,0,0,false,false,2026-05-15T04:03:59.874Z
@daanvanhulsen/loom-transcript-mcp,1.0.4,CLEAN,0,0,false,false,2026-05-15T04:04:00.563Z
@data360/mcp-ui,0.0.5,LOW,10,0,false,false,2026-05-15T04:04:01.349Z
@data360/mcp-ui-angular,0.0.3,CLEAN,0,0,false,false,2026-05-15T04:04:02.307Z
@data360/tool-types,0.0.4,CLEAN,0,0,false,false,2026-05-15T04:04:03.138Z
@delegare/mcp-tools,0.4.1,CLEAN,0,0,false,false,2026-05-15T04:04:03.989Z
@denial-web/clawguard,0.1.36,LOW,10,0,false,false,2026-05-15T04:04:04.798Z
@dexterai/x402-mcp-tools,0.3.2,CLEAN,0,0,false,false,2026-05-15T04:04:05.568Z
@dj_abstract/agent-capability-inventory,0.1.0,CLEAN,0,0,false,false,2026-05-15T04:04:06.470Z
@dynamicu/chromedebug-mcp,2.7.7,MEDIUM,15,0,true,false,2026-05-15T04:04:07.319Z
@edjbarron/netapp-chat-component,0.1.13,CLEAN,0,0,false,false,2026-05-15T04:04:08.503Z
@emblemvault/primitives-mcp-schemas,0.1.0,CLEAN,0,0,false,false,2026-05-15T04:04:09.373Z
@expensebot/mcp-server-auth,0.6.1,MEDIUM,20,33,false,false,2026-05-15T04:04:10.358Z
@flatfile/mcp-server,0.1.1,CLEAN,0,36,false,false,2026-05-15T04:04:11.332Z
@forwardimpact/libmcp,0.1.10,CLEAN,0,0,false,false,2026-05-15T04:04:12.094Z
@fractal-mcp/generate,0.11.4,CLEAN,0,0,false,false,2026-05-15T04:04:12.835Z
@fugle/mcp-server,0.1.0,MEDIUM,20,0,false,false,2026-05-15T04:04:14.390Z
@gacua/mcp-computer,0.0.1-alpha.10,LOW,10,0,false,false,2026-05-15T04:04:15.257Z
@getcordon/cli,0.3.0,CLEAN,0,0,false,false,2026-05-15T04:04:16.095Z
@getcordon/core,0.4.0,CLEAN,0,0,false,false,2026-05-15T04:04:16.818Z
@getcordon/policy,0.3.0,CLEAN,0,0,false,false,2026-05-15T04:04:17.659Z
@gotza02/seq-thinking,1.3.5,CLEAN,0,38,false,false,2026-05-15T04:04:18.747Z
@heznpc/anvil,0.1.4,CLEAN,0,2,false,false,2026-05-15T04:04:19.575Z
@iflow-mcp/buyitsydney-codingbaby-browser-mcp,1.1.6,MEDIUM,15,0,false,false,2026-05-15T04:04:20.372Z
@iflow-mcp/cursor-mcp,1.0.1,CRITICAL,80,28,false,false,2026-05-15T04:04:21.161Z
@iflow-mcp/db-mcp-tool,1.0.0,CLEAN,0,0,false,false,2026-05-15T04:04:21.931Z
@iflow-mcp/gbo37-sfmc-mcp-tool,1.0.0,CLEAN,0,0,false,false,2026-05-15T04:04:22.711Z
@iflow-mcp/jfdjaf-claude-model-mcp,1.0.0,CLEAN,0,0,false,false,2026-05-15T04:04:23.551Z
@iflow-mcp/jochenyang-devmind-mcp,2.5.6,CRITICAL,100,38,false,false,2026-05-15T04:04:24.772Z
@iflow-mcp/ssh-mcp-sessions,1.0.17,CLEAN,0,0,false,false,2026-05-15T04:04:25.530Z
@igpauli/colab-formatter,0.1.0,CLEAN,0,0,false,false,2026-05-15T04:04:26.359Z
@itkmoon/mysql-mcp,1.0.2,HIGH,65,16,false,false,2026-05-15T04:04:27.269Z
@jaumemory/mcp-server,0.4.0,HIGH,60,0,false,false,2026-05-15T04:04:27.939Z
@kakedashi/md-to-article-mcp,1.0.10,HIGH,50,2,false,false,2026-05-15T04:04:28.787Z
@kalendis/mcp,1.0.6,HIGH,40,8,false,false,2026-05-15T04:04:29.655Z
@kind-ling/twig,0.4.2,CRITICAL,100,54,false,false,2026-05-15T04:04:31.161Z
@lapage/ai-agent,1.0.2,CLEAN,0,0,false,false,2026-05-15T04:04:32.377Z
@listo-ai/mcp-observability,0.7.0,CLEAN,0,0,false,false,2026-05-15T04:04:33.167Z
@lucidbrain/sdk,0.0.10,CLEAN,0,0,false,false,2026-05-15T04:04:34.089Z
@manuelvanrijn/seek-mcp-server,0.1.2,CLEAN,0,0,false,false,2026-05-15T04:04:34.811Z
unity-mcp,1.1.0,CLEAN,0,0,false,false,2026-05-16T03:44:50.556Z
@1mcp/agent,0.31.0,CLEAN,0,0,false,false,2026-05-16T03:44:51.608Z
@42a/mcp,0.8.0,CRITICAL,100,84,false,false,2026-05-16T03:44:53.133Z
@addresspenny/mcp,0.1.4,CLEAN,0,0,false,false,2026-05-16T03:44:54.416Z
@adobe/spectrum-design-data-mcp,1.1.23,CLEAN,0,8,false,false,2026-05-16T03:44:55.273Z
@agentcorporation/mcp-server,0.1.1,CLEAN,0,0,false,false,2026-05-16T03:44:56.442Z
@agenticbits/claude-plugin,1.0.0,MEDIUM,30,0,false,false,2026-05-16T03:44:57.661Z
@agenticpay/mcp-bridge,0.0.2,CLEAN,0,0,false,false,2026-05-16T03:44:58.816Z
@agentwallex/mcp,0.9.1,CLEAN,0,0,false,false,2026-05-16T03:44:59.911Z
@agiletortoise/drafts-mcp-server,1.0.12,CLEAN,0,40,false,false,2026-05-16T03:45:00.916Z
@aigentyc/mcp,0.2.2,LOW,10,0,false,false,2026-05-16T03:45:02.170Z
@akutishevsky/lunchmoney-mcp,2.0.1,CLEAN,0,0,false,false,2026-05-16T03:45:03.334Z
@allends/remote-mcp-client,0.0.17,MEDIUM,30,0,false,false,2026-05-16T03:45:04.524Z
